Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,City,State,Category,SubCategory,Quantity,Unit_Price,Discount,ShippingMode,Profit_Margin,Sales_Revenue,Profit_Amount,Is_High_Profit
ORD1931,2023-11-01,2023-01-05,CUST69,Home Office,Chennai,Delhi,Furniture,Paper,4,65.06765771506761,0.15,Standard,0.4692575550867431,221.23003623122986,103.81386591361851,False
ORD1932,2023-12-26,2023-07-24,CUST129,Home Office,Bangalore,Karnataka,Technology,Chairs,5,180.39153942406463,0.1,First Class,0.2077427672721976,811.7619274082908,168.6376691660111,False
ORD1933,2023-07-11,2023-07-12,CUST140,Home Office,Hyderabad,Delhi,Technology,Phones,9,439.44626236620144,0.1,First Class,0.4956297861894818,3559.514725166232,1764.2015221724516,True
ORD1934,2023-03-04,2023-09-20,CUST27,Consumer,Mumbai,Delhi,Technology,Paper,7,108.8110535207772,0.1,Standard,0.3681054747310367,685.5096371808963,252.33985042717458,False
ORD1935,2023-04-10,2023-11-21,CUST56,Corporate,Hyderabad,Maharashtra,Furniture,Phones,4,48.33862830421114,0.05,Same Day,0.2854045921434204,183.68678755600232,52.42505268455595,False
ORD1936,2023-01-07,2023-01-29,CUST23,Home Office,Hyderabad,Karnataka,Technology,Paper,6,396.1782805731573,0.2,Express,0.3453561712254419,1901.655746751155,656.7485476868375,False
ORD1937,2023-11-30,2023-09-24,CUST21,Corporate,Delhi,Telangana,Furniture,Binders,10,419.3882162652152,0.15,Standard,0.2090124676160827,3564.799838254329,745.0876107509498,True
ORD1938,2023-02-12,2023-03-10,CUST61,Corporate,Delhi,Telangana,Office Supplies,Binders,14,89.6995869130513,0.05,Express,0.2096695430045866,1193.0045059435822,250.1367095636035,False
ORD1939,2023-07-30,2023-11-10,CUST63,Corporate,Hyderabad,Tamil Nadu,Technology,Tables,11,428.6295315635306,0.1,First Class,0.1454218175373975,4243.432362478953,617.0876467487019,False
ORD1940,2023-04-11,2023-10-26,CUST122,Consumer,Mumbai,Delhi,Office Supplies,Tables,7,346.5162198426131,0.15,Standard,0.1456201190821595,2061.771508063548,300.2354125244174,False
ORD1941,2023-07-22,2023-07-17,CUST52,Corporate,Hyderabad,Delhi,Technology,Paper,13,264.84051477612616,0.05,First Class,0.2390686965875645,3270.7803574851578,781.9411968881849,True
ORD1942,2023-08-26,2023-09-17,CUST88,Home Office,Delhi,Karnataka,Furniture,Chairs,10,416.8225944628786,0.0,Express,0.4051421911585486,4168.225944628786,1688.7241924508176,True
ORD1943,2023-10-30,2023-04-25,CUST55,Consumer,Mumbai,Telangana,Furniture,Laptops,13,215.43213216629323,0.1,Express,0.343188467039265,2520.5559463456307,865.0257313130608,True
ORD1944,2023-03-17,2023-06-21,CUST46,Home Office,Hyderabad,Tamil Nadu,Furniture,Laptops,9,105.05703854946464,0.05,Standard,0.1410338241324083,898.2376795979226,126.68189493351593,False
ORD1945,2023-01-05,2023-10-27,CUST32,Home Office,Chennai,Karnataka,Furniture,Chairs,4,149.5778115392007,0.0,Standard,0.4408946099903644,598.3112461568028,263.7922035271525,False
ORD1946,2023-02-19,2023-06-17,CUST55,Consumer,Chennai,Delhi,Technology,Chairs,10,257.53036896372424,0.1,Standard,0.3405470507960265,2317.7733206735184,789.3108687690797,True
ORD1947,2023-11-25,2023-05-11,CUST96,Home Office,Hyderabad,Telangana,Office Supplies,Binders,3,270.3520884098561,0.2,First Class,0.4843422307139119,648.8450121836546,314.2630405886266,False
ORD1948,2023-11-15,2023-06-30,CUST133,Home Office,Mumbai,Tamil Nadu,Furniture,Laptops,8,404.73460495620446,0.1,Express,0.368074186964483,2914.0891556846723,1072.6009967206526,True
ORD1949,2023-08-07,2023-10-30,CUST36,Consumer,Hyderabad,Maharashtra,Technology,Paper,1,397.7628345896439,0.2,Express,0.1700699454816724,318.21026767171514,54.11800287463697,False
ORD1950,2023-08-08,2023-05-03,CUST110,Home Office,Hyderabad,Telangana,Office Supplies,Phones,9,294.8696130302417,0.2,First Class,0.2895133449231289,2123.06121381774,614.654553488932,False
ORD1951,2023-08-31,2023-03-05,CUST106,Corporate,Delhi,Tamil Nadu,Furniture,Tables,13,392.5848868490834,0.2,Standard,0.3593990390188817,4082.8828232304677,1467.3841630957288,True
ORD1952,2023-03-06,2023-09-17,CUST58,Home Office,Chennai,Karnataka,Office Supplies,Phones,1,103.96899456389878,0.15,Same Day,0.111305880419991,88.37364537931396,9.83650640486861,False
ORD1953,2023-11-30,2023-10-29,CUST39,Corporate,Delhi,Maharashtra,Furniture,Binders,2,34.53161827571422,0.15,Standard,0.1059641056619231,58.703751068714176,6.22049048099646,False
ORD1954,2023-06-02,2023-02-06,CUST80,Home Office,Delhi,Tamil Nadu,Office Supplies,Laptops,13,438.0805730910031,0.2,Same Day,0.1517612002394271,4556.037960146433,691.4297891682138,False
ORD1955,2023-05-20,2023-03-29,CUST97,Consumer,Hyderabad,Tamil Nadu,Office Supplies,Chairs,8,47.02170194375709,0.0,Same Day,0.2006657740181883,376.1736155500567,75.48516972957252,False
ORD1956,2023-07-09,2023-02-21,CUST113,Consumer,Delhi,Delhi,Furniture,Laptops,9,130.87733057455867,0.2,First Class,0.2718196494082702,942.3167801368226,256.14021680832116,False
ORD1957,2023-01-18,2023-05-07,CUST61,Home Office,Chennai,Telangana,Technology,Paper,7,350.70628531594843,0.05,Express,0.2949761895039153,2332.196797351057,687.9425244558497,False
ORD1958,2023-03-02,2023-06-14,CUST137,Consumer,Delhi,Delhi,Office Supplies,Binders,3,210.6294894373815,0.2,Express,0.1552110435751587,505.5107746497156,78.46085487186923,False
ORD1959,2023-09-27,2023-10-01,CUST6,Home Office,Chennai,Maharashtra,Furniture,Chairs,7,439.3938452585993,0.15,Express,0.3693566316463323,2614.3933792886655,965.6435323725336,True
ORD1960,2023-01-31,2023-08-26,CUST109,Consumer,Delhi,Tamil Nadu,Office Supplies,Phones,6,156.01009938451207,0.15,Express,0.3384552246786139,795.6515068610116,269.2924095205214,False
ORD1961,2023-08-09,2023-08-15,CUST35,Corporate,Chennai,Delhi,Office Supplies,Paper,2,15.816959867986052,0.05,First Class,0.2177856395364641,30.052223749173496,6.544942768706664,False
ORD1962,2023-03-31,2023-05-09,CUST39,Home Office,Delhi,Telangana,Technology,Phones,3,157.3212638747646,0.05,Same Day,0.1054639533741168,448.3656020430791,47.286408948429106,False
ORD1963,2023-05-23,2023-11-04,CUST150,Corporate,Delhi,Maharashtra,Office Supplies,Tables,11,293.2567741005675,0.1,Express,0.1310591661413163,2903.242063595618,380.4964839612361,False
ORD1964,2023-04-16,2023-06-22,CUST118,Corporate,Mumbai,Karnataka,Office Supplies,Binders,13,194.2098039476137,0.0,Same Day,0.2566779102043358,2524.727451318978,648.0417660400742,False
ORD1965,2023-05-10,2023-12-24,CUST5,Home Office,Chennai,Delhi,Furniture,Paper,12,272.0876503217901,0.0,First Class,0.1615897404662735,3265.051803861481,527.5988735949148,False
ORD1966,2023-09-20,2023-08-20,CUST87,Corporate,Chennai,Maharashtra,Furniture,Paper,13,439.5330782291592,0.0,Standard,0.2507278424591883,5713.9300169790695,1432.641345119955,True
ORD1967,2023-04-19,2023-02-16,CUST76,Home Office,Chennai,Karnataka,Technology,Phones,10,457.11767657288055,0.15,First Class,0.3512730418041421,3885.5002508694847,1364.871492053681,True
ORD1968,2023-07-26,2023-09-04,CUST57,Corporate,Bangalore,Delhi,Office Supplies,Chairs,10,140.32729168051495,0.0,Express,0.3188949711517134,1403.2729168051494,447.4966763225588,False
ORD1969,2023-06-23,2023-04-29,CUST127,Home Office,Delhi,Maharashtra,Office Supplies,Tables,13,236.44883190225136,0.1,Standard,0.1924703532549577,2766.451333256341,532.4598653744966,False
ORD1970,2023-08-31,2023-09-08,CUST29,Home Office,Chennai,Maharashtra,Office Supplies,Phones,12,279.0805674683111,0.1,First Class,0.2375289965035009,3014.0701286577596,715.9290530512554,False
ORD1971,2023-12-08,2023-01-26,CUST87,Consumer,Bangalore,Delhi,Technology,Paper,5,475.06510387524105,0.0,First Class,0.3456124793794602,2375.325519376205,820.9421420849144,True
ORD1972,2023-09-25,2023-03-05,CUST141,Home Office,Mumbai,Maharashtra,Office Supplies,Binders,10,499.3224863905485,0.05,Same Day,0.4443420112173795,4743.563620710211,2107.7645995639696,True
ORD1973,2023-03-20,2023-11-09,CUST46,Home Office,Chennai,Tamil Nadu,Furniture,Paper,4,125.34955193234804,0.1,First Class,0.4012853754955509,451.2583869564529,181.0833912553368,False
ORD1974,2023-01-12,2023-03-24,CUST116,Corporate,Chennai,Delhi,Technology,Laptops,2,366.2201369594496,0.05,Standard,0.3213600107333659,695.8182602229541,223.6081635737205,False
ORD1975,2023-04-06,2023-11-02,CUST112,Home Office,Bangalore,Maharashtra,Furniture,Binders,4,195.23522049426563,0.15,First Class,0.2449171993265945,663.7997496805032,162.57597560544332,False
ORD1976,2023-08-06,2023-04-12,CUST45,Consumer,Delhi,Karnataka,Furniture,Binders,12,13.97301647424448,0.1,Express,0.2460205110167221,150.9085779218404,37.126605457138,False
ORD1977,2023-01-19,2023-08-23,CUST145,Corporate,Mumbai,Karnataka,Technology,Paper,8,14.533735993592154,0.05,Same Day,0.4517669241057584,110.45639355130037,49.9005451624861,False
ORD1978,2023-07-01,2023-09-11,CUST104,Corporate,Chennai,Tamil Nadu,Furniture,Chairs,5,235.6773437055053,0.0,Standard,0.1156974304162185,1178.3867185275265,136.33631537023453,False
ORD1979,2023-08-06,2023-07-07,CUST85,Consumer,Delhi,Delhi,Office Supplies,Binders,5,249.284107372124,0.15,Standard,0.4951930577681044,1059.4574563315268,524.6359773760267,False
ORD1980,2023-05-02,2023-04-22,CUST134,Corporate,Mumbai,Maharashtra,Technology,Laptops,13,21.0591513209869,0.2,First Class,0.3657501643406249,219.01517373826374,80.10483578786048,False
ORD1981,2023-10-09,2023-03-19,CUST108,Corporate,Hyderabad,Maharashtra,Furniture,Phones,12,249.70629381050165,0.2,Express,0.3724550796289562,2397.180420580816,892.8420244324026,True
ORD1982,2023-02-08,2023-01-13,CUST18,Corporate,Hyderabad,Karnataka,Office Supplies,Chairs,12,154.061660411527,0.0,Same Day,0.1151991349218968,1848.7399249383238,212.97324004846735,False
ORD1983,2023-01-28,2023-04-21,CUST94,Corporate,Mumbai,Tamil Nadu,Office Supplies,Chairs,10,284.34761975261523,0.15,Standard,0.3422117099565088,2416.9547678972294,827.1102240096477,True
ORD1984,2023-09-23,2023-08-27,CUST150,Consumer,Bangalore,Karnataka,Furniture,Chairs,3,157.4503458510552,0.15,Same Day,0.2939112240361788,401.49838192019075,118.00488087870846,False
ORD1985,2023-06-30,2023-12-09,CUST33,Consumer,Mumbai,Karnataka,Office Supplies,Binders,13,91.89581428596053,0.15,First Class,0.1423115627576268,1015.4487478598638,144.51009820821255,False
ORD1986,2023-09-09,2023-11-14,CUST126,Corporate,Mumbai,Tamil Nadu,Technology,Chairs,8,209.5151319134489,0.15,Express,0.2111688043077436,1424.7028970114525,300.8528072556868,False
ORD1987,2023-06-08,2023-10-07,CUST122,Corporate,Bangalore,Delhi,Furniture,Paper,6,123.81394874734538,0.2,First Class,0.4561257824854605,594.3069539872579,271.07872442398855,False
ORD1988,2023-03-31,2023-10-15,CUST138,Consumer,Bangalore,Maharashtra,Office Supplies,Chairs,2,272.0524786903924,0.05,Same Day,0.3199953663463811,516.8997095117455,165.40551190954898,False
ORD1989,2023-10-26,2023-08-31,CUST115,Consumer,Delhi,Delhi,Office Supplies,Laptops,2,107.42597984037518,0.15,First Class,0.2653666300695635,182.6241657286378,48.462359428674084,False
ORD1990,2023-10-19,2023-04-06,CUST28,Consumer,Delhi,Telangana,Furniture,Tables,9,259.1189285558672,0.05,Same Day,0.1290728623363244,2215.4668391526648,285.95664634064366,False
ORD1991,2023-09-11,2023-11-28,CUST11,Corporate,Bangalore,Telangana,Furniture,Laptops,13,87.1154722857451,0.15,Standard,0.3856486109609223,962.6259687574834,371.23536772623567,False
ORD1992,2023-04-10,2023-09-02,CUST47,Corporate,Hyderabad,Telangana,Furniture,Binders,7,338.77760764803463,0.1,Standard,0.381140329358413,2134.2989281826185,813.4673964368311,True
ORD1993,2023-08-04,2023-07-24,CUST127,Home Office,Hyderabad,Tamil Nadu,Furniture,Chairs,10,249.70629381050165,0.1,First Class,0.3456174427890254,2247.3566442945153,776.7256564359957,True
ORD1994,2023-05-12,2023-02-10,CUST147,Consumer,Mumbai,Karnataka,Technology,Chairs,9,64.09317478246754,0.1,Standard,0.3041050584882597,519.1547157379871,157.8775751939564,False
ORD1995,2023-02-03,2023-06-13,CUST118,Corporate,Chennai,Delhi,Furniture,Paper,14,239.2231818982962,0.15,Same Day,0.2735137608829491,2846.7558645897248,778.626902839527,True
ORD1996,2023-12-01,2023-06-18,CUST143,Consumer,Mumbai,Maharashtra,Technology,Phones,6,44.72713332088806,0.05,Standard,0.3373084371951969,254.94465992906188,85.9949848119328,False
ORD1997,2023-02-19,2023-11-12,CUST126,Corporate,Mumbai,Telangana,Technology,Chairs,5,303.1093983155812,0.2,Express,0.1933581806913626,1212.4375932623248,234.4347272350174,False
ORD1998,2023-12-13,2023-07-19,CUST72,Consumer,Chennai,Delhi,Furniture,Laptops,12,139.55810598552625,0.0,Express,0.4765036256710591,1674.697271826315,797.9993219266703,True
ORD1999,2023-06-12,2023-05-19,CUST107,Corporate,Bangalore,Telangana,Technology,Binders,1,268.53598385096683,0.2,First Class,0.3355178116720918,214.82878708077348,72.07888452551087,False
ORD2000,2023-03-09,2023-12-23,CUST137,Home Office,Hyderabad,Telangana,Furniture,Tables,12,263.55589459830264,0.15,First Class,0.2244769777417506,2688.270124902687,603.4547529915935,False
ORD2001,2023-07-17,2023-02-10,CUST33,Home Office,Mumbai,Maharashtra,Furniture,Chairs,6,462.9336296349622,0.1,First Class,0.2798719403540629,2499.8416000287957,699.6355191778642,False
ORD2002,2023-11-15,2023-06-04,CUST19,Consumer,Chennai,Tamil Nadu,Office Supplies,Tables,6,279.0507790586742,0.1,First Class,0.422273915550757,1506.8742069168409,636.313671597216,False
ORD2003,2023-09-25,2023-01-16,CUST74,Corporate,Delhi,Karnataka,Furniture,Chairs,3,295.66925506197464,0.05,Same Day,0.1646464242921189,842.6573769266278,138.7405240143455,False
ORD2004,2023-10-22,2023-09-28,CUST98,Corporate,Mumbai,Tamil Nadu,Office Supplies,Binders,3,206.81003162454635,0.15,Same Day,0.2171342489841041,527.3655806425932,114.50912929289545,False
ORD2005,2023-08-29,2023-12-02,CUST141,Consumer,Hyderabad,Delhi,Technology,Phones,3,475.0490055595802,0.2,Express,0.3718032090946221,1140.1176133429926,423.89938738622624,False
ORD2006,2023-09-10,2023-04-13,CUST129,Corporate,Bangalore,Tamil Nadu,Office Supplies,Laptops,3,390.8210956254087,0.15,Same Day,0.2261956825928895,996.5937938447921,225.42521346656014,False
ORD2007,2023-11-06,2023-11-10,CUST93,Consumer,Mumbai,Delhi,Technology,Binders,7,149.84859224839238,0.15,Standard,0.4170006727445864,891.5991238779346,371.7974344755826,False
ORD2008,2023-04-02,2023-04-17,CUST48,Corporate,Mumbai,Delhi,Furniture,Tables,10,423.6626970303537,0.1,Express,0.1521813948709443,3812.964273273183,580.2622216997894,False
ORD2009,2023-06-28,2023-11-29,CUST64,Consumer,Chennai,Karnataka,Technology,Chairs,11,221.8742164906941,0.2,First Class,0.4050744681818434,1952.4931051181081,790.9051061844337,True
ORD2010,2023-03-22,2023-10-03,CUST61,Corporate,Delhi,Maharashtra,Technology,Tables,2,416.046900331461,0.0,First Class,0.1273406859402265,832.093800662922,105.95939534302659,False
ORD2011,2023-12-27,2023-10-21,CUST39,Consumer,Delhi,Karnataka,Furniture,Laptops,10,413.215153463816,0.1,Same Day,0.1050370450669979,3718.936381174344,390.62608827070767,False
ORD2012,2023-12-11,2023-01-07,CUST128,Corporate,Bangalore,Tamil Nadu,Technology,Binders,13,102.54639151379864,0.2,Express,0.4592894075328648,1066.4824717435058,489.82410259126,False
ORD2013,2023-01-15,2023-12-18,CUST88,Home Office,Hyderabad,Delhi,Furniture,Tables,10,353.55915437795267,0.05,Same Day,0.3325356867729194,3358.81196659055,1116.9248440512886,True
ORD2014,2023-09-15,2023-09-23,CUST26,Corporate,Bangalore,Telangana,Office Supplies,Tables,2,152.41505496020025,0.1,Same Day,0.2407307588347246,274.3470989283605,66.04378530912948,False
ORD2015,2023-12-04,2023-04-22,CUST17,Consumer,Mumbai,Telangana,Furniture,Laptops,3,155.77140829640743,0.05,Same Day,0.1930378547855401,443.94851364476114,85.69886870921376,False
ORD2016,2023-03-07,2023-10-30,CUST71,Home Office,Mumbai,Delhi,Furniture,Chairs,10,155.21055767148457,0.1,Express,0.3467543133043265,1396.8950190433611,484.37937308661475,False
ORD2017,2023-07-27,2023-04-13,CUST13,Corporate,Delhi,Karnataka,Technology,Tables,12,365.5284413043746,0.15,First Class,0.3036008734146953,3728.390101304621,1131.9424911867873,True
ORD2018,2023-12-01,2023-11-15,CUST69,Home Office,Hyderabad,Maharashtra,Office Supplies,Laptops,7,122.61476047834267,0.2,Standard,0.2992561261378465,686.642658678719,205.48202207718504,False
ORD2019,2023-01-13,2023-02-11,CUST26,Corporate,Chennai,Karnataka,Furniture,Chairs,3,10.44385927058421,0.05,First Class,0.4932863946614984,29.764998921165,14.68266900492487,False
ORD2020,2023-09-12,2023-09-14,CUST49,Home Office,Hyderabad,Delhi,Office Supplies,Phones,7,360.46605820649023,0.1,Express,0.3540098264566439,2270.9361667008884,803.9337182678977,True
ORD2021,2023-04-19,2023-07-17,CUST7,Consumer,Mumbai,Delhi,Office Supplies,Chairs,9,93.8805244792114,0.05,First Class,0.2771482024423562,802.6784842972575,222.46089906213996,False
ORD2022,2023-12-04,2023-02-05,CUST58,Corporate,Chennai,Maharashtra,Technology,Phones,11,61.19637370083898,0.1,First Class,0.2964563876538648,605.8440996383059,179.6063532601803,False
ORD2023,2023-12-21,2023-03-30,CUST49,Corporate,Hyderabad,Tamil Nadu,Furniture,Binders,10,126.38289909108948,0.1,Standard,0.3729916264947448,1137.4460918198054,424.2578678379601,False
ORD2024,2023-12-11,2023-01-05,CUST103,Consumer,Hyderabad,Tamil Nadu,Technology,Laptops,12,196.15125593812496,0.0,First Class,0.1406298176941525,2353.8150712574998,331.01658435669077,False
ORD2025,2023-06-23,2023-06-21,CUST53,Home Office,Chennai,Maharashtra,Furniture,Chairs,11,243.19410046186837,0.0,First Class,0.2313408295242872,2675.135105080552,618.8679742988761,False
ORD2026,2023-11-11,2023-04-20,CUST62,Consumer,Mumbai,Tamil Nadu,Office Supplies,Phones,4,31.839319949189104,0.0,First Class,0.1301088964014415,127.35727979675642,16.570315123045578,False
ORD2027,2023-11-05,2023-08-07,CUST17,Consumer,Hyderabad,Telangana,Furniture,Phones,7,485.5809329874066,0.05,Same Day,0.1293443038067678,3229.1132043662537,417.66739933199426,False
ORD2028,2023-04-27,2023-04-19,CUST25,Home Office,Chennai,Tamil Nadu,Furniture,Binders,9,360.8708961755835,0.15,Express,0.1783356967576935,2760.6623557432135,492.3246447242015,False
ORD2029,2023-10-30,2023-04-20,CUST131,Consumer,Mumbai,Tamil Nadu,Office Supplies,Paper,14,168.3650920089247,0.1,Express,0.2941013018372908,2121.4001593124513,623.9065485716279,False
ORD2030,2023-01-14,2023-09-29,CUST29,Corporate,Chennai,Tamil Nadu,Office Supplies,Laptops,8,166.1616560698447,0.2,Standard,0.4139097284651157,1063.434598847006,440.16592604917355,False
ORD2031,2023-08-06,2023-01-18,CUST117,Corporate,Chennai,Telangana,Furniture,Paper,8,229.7858491905451,0.0,Same Day,0.294198356466349,1838.2867935243607,540.8209533686615,False
ORD2032,2023-03-25,2023-11-26,CUST26,Corporate,Hyderabad,Tamil Nadu,Technology,Chairs,9,316.85996315388616,0.05,Same Day,0.2341906442243479,2709.1526849657266,634.4582125942453,False
ORD2033,2023-02-14,2023-11-08,CUST124,Consumer,Mumbai,Telangana,Furniture,Laptops,14,81.7228026285942,0.05,First Class,0.1329411961347032,1086.9132749603027,144.4955508679102,False
ORD2034,2023-01-29,2023-09-01,CUST144,Corporate,Hyderabad,Maharashtra,Office Supplies,Binders,5,102.57560874482664,0.05,Express,0.3201182092732518,487.2341415379266,155.97252088591117,False
ORD2035,2023-09-12,2023-08-05,CUST25,Corporate,Bangalore,Karnataka,Technology,Chairs,14,431.12294558844,0.2,Standard,0.2085074345932707,4828.576990590528,1006.7942010441265,True
ORD2036,2023-05-05,2023-11-22,CUST54,Corporate,Bangalore,Maharashtra,Office Supplies,Laptops,5,135.56491270564555,0.2,Same Day,0.3459736711668589,542.2596508225823,187.60756212074782,False
ORD2037,2023-09-22,2023-03-09,CUST73,Corporate,Mumbai,Karnataka,Office Supplies,Laptops,3,196.295549007837,0.0,First Class,0.4908750956529674,588.8866470235109,289.0697891864212,False
ORD2038,2023-01-24,2023-01-29,CUST120,Corporate,Chennai,Maharashtra,Technology,Paper,5,436.92320696555737,0.2,Standard,0.1445257285910201,1747.6928278622295,252.58657930008897,False
ORD2039,2023-04-26,2023-03-29,CUST56,Corporate,Hyderabad,Karnataka,Office Supplies,Chairs,8,334.94243640591304,0.0,Same Day,0.1848501594887759,2679.5394912473043,495.31330231353763,False
ORD2040,2023-07-16,2023-10-18,CUST65,Consumer,Hyderabad,Karnataka,Office Supplies,Binders,12,177.43882087742728,0.2,Standard,0.2892378152397499,1703.412680423302,492.69136213732213,False
ORD2041,2023-10-16,2023-01-13,CUST93,Corporate,Mumbai,Delhi,Office Supplies,Binders,5,345.0127774050642,0.2,Same Day,0.4874455261383718,1380.051109620257,672.69973922669,False
ORD2042,2023-04-27,2023-08-01,CUST86,Corporate,Mumbai,Karnataka,Office Supplies,Chairs,4,19.64477553689272,0.2,Standard,0.4087239105079983,62.863281718056705,25.693726331170094,False
ORD2043,2023-08-17,2023-12-30,CUST80,Home Office,Bangalore,Karnataka,Office Supplies,Chairs,8,370.464903405569,0.0,Same Day,0.4592916772651321,2963.719227244552,1361.2115748240715,True
ORD2044,2023-11-20,2023-11-09,CUST108,Consumer,Delhi,Delhi,Office Supplies,Phones,7,248.63785985295732,0.1,Same Day,0.2334859393903171,1566.4185170736312,365.7366989373242,False
ORD2045,2023-08-13,2023-07-10,CUST118,Consumer,Mumbai,Tamil Nadu,Office Supplies,Tables,14,408.459252169386,0.0,Standard,0.4968153895114379,5718.429530371404,2841.003794525178,True
ORD2046,2023-03-27,2023-01-24,CUST83,Consumer,Delhi,Tamil Nadu,Office Supplies,Paper,14,477.7724494831695,0.1,Same Day,0.1411331264256629,6019.932863487936,849.6119458966457,True
ORD2047,2023-01-09,2023-10-31,CUST147,Consumer,Mumbai,Delhi,Office Supplies,Chairs,6,463.6363892523385,0.05,Same Day,0.1211891624184403,2642.727418738329,320.26992237714484,False
ORD2048,2023-11-14,2023-08-07,CUST15,Corporate,Chennai,Telangana,Furniture,Chairs,5,455.53987129311696,0.05,Same Day,0.4422410508216112,2163.8143886423054,956.9275490160953,True
ORD2049,2023-01-08,2023-02-11,CUST131,Corporate,Chennai,Karnataka,Furniture,Tables,14,260.96327840760466,0.0,Standard,0.4709059480827945,3653.485897706465,1720.4482404665825,True
ORD2050,2023-11-16,2023-02-04,CUST139,Home Office,Bangalore,Karnataka,Office Supplies,Tables,5,186.46963592807964,0.1,Standard,0.1362341430184407,839.1133616763584,114.31588972330157,False
ORD2051,2023-07-13,2023-11-29,CUST30,Home Office,Bangalore,Delhi,Furniture,Laptops,13,237.86730911802965,0.1,Same Day,0.1453709706983366,2783.0475166809474,404.57431899950444,False
ORD2052,2023-12-09,2023-09-02,CUST57,Consumer,Delhi,Delhi,Technology,Binders,10,348.0490416235468,0.1,Same Day,0.1132696631023095,3132.4413746119217,354.8105791900276,False
ORD2053,2023-10-19,2023-10-30,CUST146,Home Office,Mumbai,Telangana,Furniture,Paper,2,443.1589106668815,0.05,Standard,0.1418030250570896,842.0019302670748,119.39842081577983,False
ORD2054,2023-12-31,2023-11-17,CUST128,Home Office,Hyderabad,Tamil Nadu,Office Supplies,Laptops,13,111.42328847005858,0.0,First Class,0.1837679267201123,1448.5027501107616,266.1883472362356,False
ORD2055,2023-05-09,2023-07-28,CUST48,Consumer,Bangalore,Maharashtra,Office Supplies,Chairs,4,459.91464764623447,0.15,Same Day,0.4880306475640004,1563.7098019971972,763.138307270867,True
ORD2056,2023-10-08,2023-07-08,CUST136,Consumer,Hyderabad,Tamil Nadu,Furniture,Tables,8,409.4383136652456,0.1,First Class,0.3671440888958722,2947.9558583897683,1082.3245677337602,True
ORD2057,2023-05-27,2023-06-07,CUST22,Home Office,Hyderabad,Karnataka,Office Supplies,Phones,8,489.639447437335,0.1,Standard,0.4114212102074168,3525.404021548812,1450.4259890157064,True
ORD2058,2023-06-25,2023-04-26,CUST6,Corporate,Mumbai,Delhi,Technology,Binders,11,441.3233689080267,0.15,Same Day,0.4104557614766089,4126.373499290049,1693.6937767879963,True
ORD2059,2023-08-18,2023-06-08,CUST104,Home Office,Delhi,Telangana,Technology,Laptops,1,147.16929154903426,0.0,First Class,0.3140294999116858,147.16929154903426,46.21549902750032,False
ORD2060,2023-11-15,2023-10-10,CUST36,Home Office,Mumbai,Tamil Nadu,Office Supplies,Phones,2,61.91839655858337,0.1,Standard,0.4189955910852069,111.45311380545006,46.69836329720138,False
ORD2061,2023-12-26,2023-08-08,CUST79,Corporate,Bangalore,Telangana,Technology,Binders,5,64.99812527587842,0.0,First Class,0.3383230129559879,324.9906263793921,109.95180789912969,False
ORD2062,2023-10-08,2023-11-22,CUST116,Corporate,Hyderabad,Tamil Nadu,Technology,Phones,9,152.69942610335528,0.1,Express,0.225818439041343,1236.8653514371779,279.30700296586565,False
ORD2063,2023-06-02,2023-06-11,CUST57,Home Office,Mumbai,Karnataka,Furniture,Tables,10,310.9500247524242,0.2,Standard,0.3244440435073603,2487.600198019394,807.0870668751223,True
ORD2064,2023-06-03,2023-08-10,CUST49,Consumer,Mumbai,Maharashtra,Technology,Laptops,11,404.1169597876145,0.1,Express,0.3134034344538053,4000.757901897384,1253.8512668728404,True
ORD2065,2023-09-27,2023-08-19,CUST82,Home Office,Mumbai,Telangana,Furniture,Laptops,12,450.6326504209667,0.2,Standard,0.4293812215037282,4326.073444041281,1857.5346997172855,True
ORD2066,2023-03-29,2023-08-04,CUST66,Corporate,Bangalore,Telangana,Office Supplies,Binders,13,315.63915834092404,0.0,Standard,0.4926908869526636,4103.3090584320125,2021.6629794397672,True
ORD2067,2023-02-10,2023-09-14,CUST77,Consumer,Delhi,Maharashtra,Furniture,Phones,11,12.759343246546328,0.1,Same Day,0.2644170261683722,126.31749814080865,33.40049721142151,False
ORD2068,2023-05-10,2023-03-28,CUST45,Home Office,Mumbai,Telangana,Office Supplies,Tables,7,101.29522049408142,0.05,Express,0.4053562713765438,673.6132162856414,273.053341703509,False
ORD2069,2023-04-15,2023-07-07,CUST79,Corporate,Bangalore,Telangana,Office Supplies,Chairs,10,58.86583988815029,0.05,Express,0.1399052016152534,559.2254789374277,78.23855337912748,False
ORD2070,2023-04-19,2023-02-08,CUST20,Home Office,Hyderabad,Tamil Nadu,Office Supplies,Laptops,5,188.0289930288149,0.15,Express,0.4107325477793154,799.1232203724634,328.2259162931932,False
ORD2071,2023-03-27,2023-05-21,CUST123,Consumer,Chennai,Tamil Nadu,Office Supplies,Chairs,1,255.6619868805355,0.05,Standard,0.2485667647972928,242.8788875365087,60.37161931251549,False
ORD2072,2023-01-16,2023-06-27,CUST67,Consumer,Bangalore,Maharashtra,Office Supplies,Tables,6,31.26461750349481,0.2,Express,0.1157560651558746,150.07016401677512,17.371531683878608,False
