Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,City,State,Product_Category,Product_SubCategory,Quantity,Unit_Price,Discount,Shipping_Mode,Profit_Margin
ORD1530,2023-10-24,2023-04-22,CUST68,Corporate,Delhi,Tamil Nadu,Technology,Chairs,5,292.70998355927975,0.1,Same Day,0.32777307323794186
ORD1531,2023-12-31,2023-08-16,CUST114,Consumer,Delhi,Maharashtra,Furniture,Chairs,14,144.52684652281786,0.05,Express,0.2641972458165367
ORD1532,2023-12-30,2023-07-12,CUST1,home office,Mumbai,Delhi,Furniture,Chairs,3,413.8063003373434,0.1,Express,0.1770119661752558
ORD1533,2023-07-22,2023-06-05,CUST58,Corporate,Chennai,Maharashtra,Furniture,Paper,2,12.608853379821486,0.1,Same Day,0.39805309939935996
ORD1534,2023-10-08,2023-02-17,CUST109,Home Office,Bangalore,Maharashtra,Furniture,Laptops,8,286.7613898143341,0.2,Standard,0.15082250614306975
ORD1535,2023-12-11,2023-11-20,CUST148,Home Office,Mumbai,Delhi,Technology,Phones,6,176.2096813232398,0.1,Same Day,0.14154951611152422
ORD1536,2023-11-07,2023-06-14,CUST116,Corporate,Hyderabad,Karnataka,Furniture,Chairs,10,168.11501646813193,0.15,Standard,0.3840580150386014
ORD1537,2023-04-01,2023-03-13,CUST87,Corporate,Chennai,Delhi,Technology,Chairs,11,326.00409869380934,0.1,Same Day,0.18353480818079354
ORD1538,2023-06-14,2023-05-15,CUST10,Consumer,Bangalore,Karnataka,Technology,Chairs,12,427.227380163857,0.15,Standard,0.22270910054113294
ORD1539,2023-02-17,2023-06-01,CUST59,consumer,Delhi,Tamil Nadu,Office Supplies,Chairs,7,308.50574178272984,0.0,Express,0.2900909868006961
ORD1540,2023-12-15,2023-10-30,CUST41,Home Office,Bangalore,Tamil Nadu,Furniture,Tables,1,428.05475953689404,0.2,Same Day,0.2797405266918185
ORD1541,2023-08-10,2023-09-25,CUST105,Home Office,Delhi,Delhi,Furniture,Tables,1,139.6525848217047,0.15, First Class,0.38343165002599966
ORD1542,2023-03-25,2023-10-08,CUST133,Consumer,Chennai,Tamil Nadu,Office Supplies,Binders,10,264.55590883484075,0.1,Standard,0.34937271737734443
ORD1543,2023-09-03,2023-01-05,CUST122,Consumer,Delhi,Telangana,Technology,Chairs,2,230.76290414286726,0.2,Express,
ORD1544,2023-08-14,2023-06-01,CUST145,Corporate,Hyderabad,Maharashtra,Furniture,Binders,10,15.706000756517147,0.2, First Class,0.385621732262183
ORD1545,2023-05-11,2023-06-25,CUST22,Consumer,Delhi,Maharashtra,Technology,Paper,3,282.83795013896264,0.15,Express,0.21704509096938615
ORD1546,2023-02-11,2023-01-08,CUST98,consumer,Hyderabad,Karnataka,Office Supplies,Binders,12,334.1469188316257,0.15,Standard,0.22893332472018946
ORD1547,2023-09-03,2023-04-05,CUST68,Home Office,Chennai,Tamil Nadu,Technology,Laptops,1,300.03805816534435,0.05,Same Day,0.27519909915822166
ORD1548,2023-07-09,2023-10-05,CUST139,Consumer,Chennai,Karnataka,Furniture,Tables,14,370.77715040387653,0.05,Express,0.22298486921341043
ORD1549,2023-10-09,2023-02-20,CUST56,Home Office,Bangalore,Maharashtra,Technology,Tables,5,289.95636894200777,0.2,Same Day,0.4939751475883454
ORD1550,2023-07-09,2023-07-15,CUST149,,Hyderabad,Maharashtra,Technology,Chairs,3,42.70762487687089,0.05,Same Day,0.42562077056857184
ORD1551,2023-11-08,2023-03-20,CUST99,Corporate,Hyderabad,Tamil Nadu,Furniture,Chairs,1,67.05830680150859,0.1,Express,0.16586187530241184
ORD1552,2023-07-21,2023-01-05,CUST76,Consumer,Mumbai,Telangana,Furniture,Paper,8,302.2725429965367,0.0,Express,0.10223766235274781
ORD1553,2023-07-24,2023-03-30,CUST26,consumer,Mumbai,Telangana,Technology,Phones,12,144.7398040670837,0.2,Express,0.11711330729890715
ORD1554,2023-11-16,2023-12-23,CUST115,Consumer,Mumbai,Tamil Nadu,Technology,Paper,11,49.02611322703526,0.0,Same Day,0.19762538041717012
ORD1555,2023-05-28,2023-10-20,CUST147,Home Office,Delhi,Tamil Nadu,Office Supplies,Laptops,6,220.50534428978793,0.05, First Class,0.14571651433474264
ORD1556,2023-02-18,2023-12-17,CUST109,Corporate,Mumbai,Karnataka,Furniture,Chairs,9,281.61807306099115,0.15,Standard,0.3133352459570289
ORD1557,2023-01-11,2023-06-28,CUST47,Consumer,Hyderabad,Tamil Nadu,Technology,Chairs,3,171.0855342913072,0.2, First Class,0.4431980890909435
ORD1558,2023-10-03,2023-02-10,CUST71,Home Office,Delhi,Telangana,Furniture,Paper,9,363.0125140906312,0.05,Same Day,0.394700088365291
ORD1559,2023-08-15,2023-07-20,CUST40,Corporate,Chennai,Tamil Nadu,Office Supplies,Paper,9,325.4475979696099,0.1,Express,0.1862436252328762
ORD1560,2023-09-14,2023-06-15,CUST133,home office,Bangalore,Karnataka,Technology,Paper,12,173.08099693491926,0.2,Express,0.2597197024103144
ORD1561,2023-03-19,2023-11-05,CUST149,Home Office,Mumbai,Karnataka,Technology,Tables,13,379.8875391651947,0.2,Standard,0.30315768381251107
ORD1562,2023-02-19,2023-02-05,CUST132,Corporate,Chennai,Karnataka,Technology,Binders,12,327.8605708411874,0.15,Standard,0.42408233980133425
ORD1563,2023-01-06,2023-06-28,CUST23,Consumer,Hyderabad,Karnataka,Furniture,Binders,1,322.348235571772,0.2, First Class,0.43564864124246594
ORD1564,2023-05-08,2023-02-24,CUST106,Home Office,Bangalore,Delhi,Office Supplies,Chairs,3,281.17957338566333,0.15, First Class,0.46388732476311045
ORD1565,2023-08-04,2023-04-29,CUST84,Home Office,Chennai,Tamil Nadu,Furniture,Tables,6,15.58093736339087,0.05,Standard,0.30369810020115007
ORD1566,2023-05-24,2023-09-27,CUST143,Consumer,Bangalore,Maharashtra,Technology,Paper,8,351.28851990367565,0.1,Same Day,0.3777098985743452
ORD1567,2023-06-09,2023-06-23,CUST116,consumer,Mumbai,Tamil Nadu,Office Supplies,Chairs,4,194.26047764348667,0.1, First Class,0.14472014849357487
ORD1568,2023-11-27,2023-05-18,CUST109,Corporate,Hyderabad,Delhi,Technology,Tables,5,471.87875797774126,0.2,Express,0.32611558398159285
ORD1569,2023-05-08,2023-05-24,CUST136,Corporate,Bangalore,Karnataka,Technology,Laptops,9,410.8125378278306,0.2,Express,0.19947672378845405
ORD1570,2023-07-07,2023-06-17,CUST41,Corporate,Chennai,Delhi,Furniture,Phones,6,297.97029007034297,0.05,Same Day,0.27268675401064446
ORD1571,2023-10-14,2023-10-14,CUST112,Consumer,Mumbai,Telangana,Technology,Tables,12,133.569171091442,0.15,Standard,0.35362020332268773
ORD1572,2023-05-25,2023-11-22,CUST147,Home Office,Mumbai,Telangana,Office Supplies,Chairs,7,109.82152270605663,0.1, First Class,0.20279437514151244
ORD1573,2023-08-16,2023-12-15,CUST112,Home Office,Chennai,Tamil Nadu,Technology,Binders,7,176.78857046199906,0.15,Express,0.12087402311870443
ORD1574,2023-11-11,2023-10-15,CUST103,corporate,Chennai,Tamil Nadu,Technology,Paper,4,243.51829235420908,0.05,Standard,0.104093542563503
ORD1575,2023-12-13,2023-04-26,CUST46,Consumer,Bangalore,Maharashtra,Furniture,Phones,4,155.07209991908408,0.1, First Class,0.10886381421780862
ORD1576,2023-02-23,2023-09-09,CUST68,Home Office,Delhi,Maharashtra,Office Supplies,Laptops,4,262.31545274231655,0.1,Same Day,0.10333989500550787
ORD1577,2023-12-05,2023-06-09,CUST122,Corporate,Mumbai,Telangana,Furniture,Phones,14,91.0315085014611,0.0,Express,0.1441420226231502
ORD1578,2023-06-29,2023-04-03,CUST15,Home Office,Bangalore,Karnataka,Technology,Phones,11,489.079278284495,0.05,Same Day,0.19579548582805195
ORD1579,2023-04-05,2023-11-03,CUST129,Home Office,Chennai,Delhi,Furniture,Tables,5,62.883031932847,0.05,Same Day,0.1884886056729197
ORD1580,2023-06-17,2023-01-15,CUST111,Consumer,Bangalore,Maharashtra,Furniture,Chairs,5,466.6526284306423,0.0,Same Day,0.49471863767195867
ORD1581,2023-12-24,2023-11-26,CUST24,consumer,Chennai,Maharashtra,Furniture,Chairs,8,457.6532255873205,0.15, First Class,0.2224024420835773
ORD1582,2023-06-29,2023-06-18,CUST27,Home Office,Hyderabad,Karnataka,Furniture,Phones,9,267.42663609155403,0.0,Same Day,0.15096831334375965
ORD1583,2023-04-30,2023-08-21,CUST40,Corporate,Chennai,Karnataka,Technology,Paper,2,365.2060331996813,0.05, First Class,0.3182250176671032
ORD1584,2023-08-20,2023-08-29,CUST24,Consumer,Chennai,Tamil Nadu,Technology,Chairs,11,223.66366600656804,0.15, First Class,0.4431829821590033
ORD1585,2023-03-29,2023-11-23,CUST24,Home Office,Chennai,Delhi,Office Supplies,Phones,7,318.71694299579474,0.1,Same Day,0.3712241507150701
ORD1586,2023-01-28,2023-08-21,CUST4,Consumer,Delhi,Karnataka,Furniture,Chairs,1,176.88220933634815,0.0,Same Day,0.21843283565418015
ORD1587,2023-02-17,2023-08-13,CUST67,Consumer,Chennai,Maharashtra,Furniture,Paper,1,157.5679196948682,0.15,Standard,0.32464646391658203
ORD1588,2023-02-16,2023-01-25,CUST34,consumer,Mumbai,Maharashtra,Office Supplies,Laptops,4,293.33259522306173,0.15,Express,0.3859423896801637
ORD1589,2023-02-25,2023-07-09,CUST116,Home Office,Mumbai,Telangana,Furniture,Phones,10,254.08354035015037,0.15,Standard,
ORD1590,2023-02-20,2023-02-24,CUST23,Corporate,Bangalore,Karnataka,Office Supplies,Binders,7,293.9728208834907,0.0,Express,0.3666153821190755
ORD1591,2023-08-22,2023-09-27,CUST109,Corporate,Delhi,Tamil Nadu,Technology,Binders,2,150.46368483064126,0.1,Express,0.44832416991024726
ORD1592,2023-03-08,2023-07-06,CUST69,Corporate,Bangalore,Delhi,Office Supplies,Phones,11,189.8093375903277,0.15,Standard,0.4480421833376418
ORD1593,2023-05-07,2023-09-06,CUST95,Consumer,Mumbai,Tamil Nadu,Furniture,Tables,2,51.11000070816556,0.0,Standard,0.33157462376280133
ORD1594,2023-11-24,2023-01-16,CUST62,Home Office,Mumbai,Maharashtra,Office Supplies,Laptops,1,35.6154224133808,0.05,Express,0.2719425476444849
ORD1595,2023-06-22,2023-01-31,CUST57,consumer,Hyderabad,Tamil Nadu,Technology,Tables,10,134.19399353977798,0.0,Express,0.3566281182260399
ORD1596,2023-09-01,2023-09-19,CUST54,Corporate,Chennai,Maharashtra,Furniture,Binders,2,46.38096107196742,0.0,Express,0.4272848005481853
ORD1597,2023-03-04,2023-01-27,CUST70,Corporate,Mumbai,Maharashtra,Technology,Paper,13,60.849607231022944,0.0, First Class,0.10226084193647389
ORD1598,2023-03-12,2023-01-27,CUST101,Home Office,Bangalore,Maharashtra,Technology,Phones,7,408.33491864302914,0.15,Express,0.4967988036059404
ORD1599,2023-01-15,2023-01-05,CUST57,Consumer,Bangalore,Maharashtra,Office Supplies,Chairs,9,29.048111538177757,0.0,Same Day,
ORD1600,2023-03-03,2023-12-16,CUST138,Corporate,Chennai,Maharashtra,Technology,Binders,6,332.88196902802395,0.05,Same Day,0.28809959426399046
ORD1601,2023-04-12,2023-09-27,CUST135,Home Office,Chennai,Telangana,Furniture,Laptops,10,143.55329691954626,0.15,Same Day,0.4488118939371467
ORD1602,2023-03-06,2023-05-09,CUST103,consumer,Hyderabad,Tamil Nadu,Technology,Binders,2,437.05738354698195,0.05,Standard,0.19001615961767976
ORD1603,2023-02-02,2023-04-19,CUST85,Consumer,Delhi,Telangana,Technology,Laptops,12,247.64621944297477,0.2,Standard,0.2907180895601533
ORD1604,2023-02-14,2023-05-08,CUST61,Corporate,Bangalore,Telangana,Office Supplies,Laptops,10,159.73246507063462,0.0,Standard,0.15303287207247168
ORD1605,2023-06-18,2023-10-10,CUST3,Corporate,Chennai,Karnataka,Technology,Phones,10,263.6430784878229,0.15,Express,0.25803053015527705
ORD1606,2023-03-17,2023-08-30,CUST128,Consumer,Bangalore,Karnataka,Office Supplies,Laptops,13,197.15942933218173,0.15,Same Day,0.17085418191720103
ORD1607,2023-05-13,2023-03-09,CUST86,Consumer,Chennai,Karnataka,Office Supplies,Tables,9,286.5075216882168,0.0,Express,0.2454510995084628
ORD1608,2023-07-03,2023-03-05,CUST47,Corporate,Mumbai,Delhi,Furniture,Paper,7,66.12110547991064,0.1, First Class,0.24938568671708883
ORD1609,2023-09-09,2023-02-05,CUST76,consumer,Bangalore,Karnataka,Furniture,Binders,11,498.52534637815,0.1, First Class,0.49726831583933306
ORD1610,2023-01-15,2023-08-30,CUST38,Corporate,Mumbai,Tamil Nadu,Furniture,Paper,1,218.5223800713916,0.05,Standard,0.49792521172150894
ORD1611,2023-10-19,2023-10-06,CUST141,Consumer,Bangalore,Telangana,Furniture,Chairs,12,180.63301345661066,0.0, First Class,0.14591451146424497
ORD1612,2023-08-18,2023-04-07,CUST87,Corporate,Delhi,Tamil Nadu,Office Supplies,Binders,9,358.0028256749698,0.0,Same Day,0.3903875117313389
ORD1613,2023-01-30,2023-01-08,CUST58,Home Office,Hyderabad,Karnataka,Technology,Paper,2,188.3107091827129,0.2, First Class,0.12069819186764047
ORD1614,2023-11-15,2023-01-30,CUST50,Corporate,Mumbai,Delhi,Furniture,Paper,4,418.30440946409124,0.1,Standard,0.11207680613487546
ORD1615,2023-12-03,2023-12-20,CUST30,Corporate,Chennai,Delhi,Furniture,Phones,9,232.59265493660837,0.1,Express,0.14213355769798575
ORD1616,2023-01-23,2023-04-18,CUST101,home office,Delhi,Telangana,Furniture,Phones,4,362.5836225000631,0.0, First Class,0.48619426280317357
ORD1617,2023-04-12,2023-10-08,CUST25,Consumer,Bangalore,Tamil Nadu,Technology,Chairs,3,62.65207605652441,0.05,Same Day,0.476345419157879
ORD1618,2023-10-22,2023-08-17,CUST112,Home Office,Mumbai,Maharashtra,Furniture,Laptops,1,424.59840092200477,0.0,Same Day,0.1775711281122722
ORD1619,2023-10-01,2023-05-20,CUST126,Corporate,Bangalore,Tamil Nadu,Technology,Binders,7,370.50181352127385,0.05,Same Day,0.1646689342214846
ORD1620,2023-03-09,2023-03-17,CUST123,Consumer,Bangalore,Karnataka,Office Supplies,Phones,6,113.74122144636318,0.1,Express,0.19621403460637882
ORD1621,2023-03-18,2023-02-14,CUST47,Home Office,Bangalore,Maharashtra,Office Supplies,Binders,10,81.19014477543546,0.2,Same Day,0.3062187976300569
ORD1622,2023-05-16,2023-08-13,CUST118,Consumer,Hyderabad,Delhi,Office Supplies,Chairs,4,164.98325087555597,0.15,Standard,0.32788185281416393
ORD1623,2023-06-26,2023-10-10,CUST39,consumer,Hyderabad,Telangana,Technology,Phones,6,488.2745871556331,0.1,Standard,0.18863737217577894
ORD1624,2023-08-14,2023-08-24,CUST16,Home Office,Chennai,Telangana,Furniture,Phones,6,135.84747153785872,0.05,Same Day,0.40264911523597813
ORD1625,2023-05-15,2023-07-13,CUST22,Consumer,Mumbai,Delhi,Furniture,Laptops,13,233.5023323838503,0.0, First Class,0.22382126776106032
ORD1626,2023-06-18,2023-01-16,CUST54,Home Office,Delhi,Karnataka,Furniture,Binders,4,24.709910601494794,0.1,Same Day,0.4688525302117642
ORD1627,2023-09-30,2023-12-20,CUST149,Corporate,Delhi,Delhi,Furniture,Binders,14,204.64148948745395,0.2,Standard,0.3626890825826923
ORD1628,2023-01-14,2023-10-19,CUST16,Consumer,Delhi,Karnataka,Furniture,Binders,13,289.94680756222033,0.05,Standard,0.2745404777214447
ORD1629,2023-04-03,2023-04-17,CUST59,Corporate,Bangalore,Maharashtra,Technology,Laptops,6,477.0310601289029,0.0,Standard,0.41596480068113817
ORD1630,2023-09-18,2023-12-24,CUST31,corporate,Hyderabad,Delhi,Office Supplies,Phones,10,263.20066202063157,0.15, First Class,0.42716585041866595
ORD1631,2023-11-23,2023-08-08,CUST32,Consumer,Mumbai,Karnataka,Furniture,Chairs,11,411.362589827067,0.05, First Class,0.21619264224357748
ORD1632,2023-07-06,2023-08-01,CUST9,Home Office,Bangalore,Maharashtra,Office Supplies,Binders,8,278.0925448587613,0.0, First Class,0.23588581753443374
ORD1633,2023-07-14,2023-10-01,CUST139,Consumer,Hyderabad,Delhi,Technology,Paper,13,29.98465658340387,0.15,Standard,0.47438206149144135
ORD1634,2023-02-09,2023-10-24,CUST10,,Hyderabad,Telangana,Technology,Laptops,3,164.35405484298929,0.0,Express,0.16589641534530877
ORD1635,2023-06-13,2023-08-28,CUST17,Corporate,Mumbai,Delhi,Furniture,Tables,4,292.0192588372406,0.15,Same Day,0.11686016678517369
ORD1636,2023-07-14,2023-02-16,CUST68,Home Office,Mumbai,Tamil Nadu,Technology,Chairs,10,475.7910433062509,0.15,Same Day,0.28162212904381967
ORD1637,2023-03-30,2023-05-04,CUST48,consumer,Mumbai,Delhi,Office Supplies,Paper,13,430.97387627810434,0.15,Standard,0.4204839600974516
ORD1638,2023-04-09,2023-12-05,CUST111,,Bangalore,Tamil Nadu,Furniture,Binders,12,121.89425094763534,0.0, First Class,0.4086672425242983
ORD1639,2023-05-18,2023-03-23,CUST123,Corporate,Chennai,Maharashtra,Furniture,Tables,14,117.85381670939012,0.15,Express,0.46781225156513306
ORD1640,2023-01-08,2023-05-16,CUST149,Corporate,Mumbai,Delhi,Office Supplies,Chairs,1,108.57475388581138,0.05,Express,0.31328026574761614
ORD1641,2023-04-28,2023-06-07,CUST101,Home Office,Chennai,Maharashtra,Furniture,Laptops,4,462.02445918822656,0.2, First Class,0.14002586862661334
ORD1642,2023-03-19,2023-06-10,CUST102,Corporate,Bangalore,Maharashtra,Furniture,Tables,11,427.80641501984314,0.2,Same Day,0.33547558973440644
ORD1643,2023-04-30,2023-08-12,CUST65,Corporate,Chennai,Karnataka,Office Supplies,Phones,10,389.6928818039449,0.15,Same Day,0.41135824574128466
ORD1644,2023-02-13,2023-12-11,CUST51,consumer,Delhi,Maharashtra,Furniture,Tables,10,202.4402059698715,0.2,Express,0.13733124810793057
ORD1645,2023-11-22,2023-03-29,CUST36,Consumer,Chennai,Maharashtra,Furniture,Paper,12,257.1465451063957,0.2,Express,0.1690629604390359
ORD1646,2023-08-05,2023-02-14,CUST81,Corporate,Mumbai,Delhi,Office Supplies,Chairs,14,237.5225549496249,0.15, First Class,0.10491626446226837
ORD1647,2023-09-05,2023-03-14,CUST127,Corporate,Bangalore,Delhi,Technology,Paper,9,134.1650727040926,0.15,Same Day,0.33746103177872416
ORD1648,2023-10-16,2023-11-20,CUST88,Consumer,Mumbai,Telangana,Office Supplies,Paper,8,257.46374261289577,0.05,Express,0.45469375677836177
ORD1649,2023-07-01,2023-08-24,CUST104,Home Office,Delhi,Karnataka,Furniture,Binders,11,24.943308447849688,0.1,Same Day,0.36826532640083987
ORD1650,2023-02-01,2023-04-15,CUST15,Home Office,Mumbai,Maharashtra,Office Supplies,Laptops,4,74.58708301375499,0.0,Express,0.4928160350363928
ORD1651,2023-07-16,2023-10-25,CUST96,home office,Mumbai,Karnataka,Furniture,Tables,12,444.4289021227837,0.15, First Class,0.12521346099990463
ORD1652,2023-08-03,2023-11-11,CUST123,Home Office,Mumbai,Tamil Nadu,Furniture,Chairs,7,378.3230858453974,0.15,Same Day,0.4612004340605985
ORD1653,2023-09-30,2023-11-05,CUST1,Home Office,Hyderabad,Maharashtra,Office Supplies,Phones,10,217.20552043895268,0.2,Express,0.4256273149546723
ORD1654,2023-06-07,2023-12-02,CUST122,Home Office,Delhi,Karnataka,Furniture,Laptops,3,263.4036775190998,0.05,Express,0.22569660819980197
ORD1655,2023-02-16,2023-04-03,CUST126,Home Office,Mumbai,Telangana,Technology,Laptops,9,191.29945412038893,0.2,Express,0.4894106207349007
ORD1656,2023-04-14,2023-10-03,CUST57,Home Office,Mumbai,Telangana,Furniture,Chairs,10,372.9821349087295,0.15,Express,0.21517509926856604
ORD1657,2023-05-13,2023-06-18,CUST81,Consumer,Mumbai,Maharashtra,Office Supplies,Laptops,4,394.251717823719,0.15, First Class,0.45572188953128745
ORD1658,2023-08-24,2023-11-04,CUST73,home office,Bangalore,Tamil Nadu,Technology,Binders,2,384.009743199548,0.2,Same Day,0.45229943082967583
ORD1659,2023-07-28,2023-09-23,CUST141,Home Office,Hyderabad,Telangana,Technology,Laptops,10,364.07974516888027,0.15,Same Day,0.40306304664118897
ORD1660,2023-05-10,2023-10-11,CUST70,Home Office,Bangalore,Telangana,Furniture,Binders,5,110.20712595946996,0.1,Standard,0.32538818952514076
ORD1661,2023-12-27,2023-08-28,CUST6,Corporate,Hyderabad,Tamil Nadu,Office Supplies,Tables,2,175.6052898278346,0.0,Same Day,0.14800109984675525
ORD1662,2023-08-10,2023-03-06,CUST84,Consumer,Mumbai,Karnataka,Furniture,Tables,14,240.22426314200072,0.0,Standard,0.3127886937985993
ORD1663,2023-03-28,2023-07-18,CUST52,Consumer,Delhi,Telangana,Furniture,Paper,10,172.08856579955125,0.0,Express,0.24271850226197383
ORD1664,2023-02-07,2023-12-26,CUST3,Consumer,Chennai,Delhi,Office Supplies,Binders,6,379.9206980775812,0.1, First Class,0.4168868132621407
ORD1665,2023-02-25,2023-12-09,CUST81,home office,Chennai,Telangana,Office Supplies,Phones,11,171.3832268824778,0.15, First Class,0.403251682598738
ORD1666,2023-03-31,2023-01-16,CUST63,Home Office,Mumbai,Karnataka,Furniture,Tables,10,77.7337225248152,0.2,Express,0.46424500294904214
ORD1667,2023-02-28,2023-03-02,CUST49,Corporate,Bangalore,Karnataka,Technology,Laptops,1,205.52982150366898,0.05,Standard,0.10593206497268315
ORD1668,2023-03-10,2023-02-18,CUST76,Consumer,Delhi,Maharashtra,Furniture,Chairs,14,490.1580720633664,0.15,Express,0.4236412867292184
ORD1669,2023-04-15,2023-09-22,CUST112,Home Office,Hyderabad,Delhi,Technology,Chairs,6,120.68189233745218,0.1, First Class,0.4753848212498676
ORD1670,2023-03-05,2023-10-26,CUST109,Consumer,Mumbai,Karnataka,Furniture,Binders,4,309.95774288218223,0.1, First Class,0.41572017964326
ORD1671,2023-11-24,2023-03-19,CUST65,Corporate,Delhi,Tamil Nadu,Office Supplies,Phones,3,222.15679442145608,0.0,Same Day,0.1520777839481467
ORD1672,2023-01-30,2023-07-04,CUST81,corporate,Delhi,Delhi,Technology,Paper,2,44.80203814817005,0.15,Standard,0.13251164193635512
ORD1673,2023-07-11,2023-11-03,CUST15,Corporate,Hyderabad,Delhi,Office Supplies,Laptops,7,249.05953693904914,0.0,Same Day,0.10833809592308033
ORD1674,2023-05-30,2023-09-25,CUST100,Consumer,Delhi,Tamil Nadu,Office Supplies,Binders,9,354.0605210376731,0.05, First Class,0.3514980903312285
ORD1675,2023-12-25,2023-07-17,CUST32,Home Office,Bangalore,Telangana,Office Supplies,Chairs,12,261.4777881556312,0.0, First Class,0.35186906074395496
ORD1676,2023-02-10,2023-08-04,CUST96,Home Office,Bangalore,Tamil Nadu,Office Supplies,Binders,3,437.3319712358247,0.05,Same Day,0.49476548568728496
ORD1677,2023-05-26,2023-07-05,CUST128,Corporate,Bangalore,Tamil Nadu,Office Supplies,Laptops,6,151.5791381622155,0.1,Same Day,0.25921726964163827
ORD1678,2023-12-20,2023-04-19,CUST146,Home Office,Delhi,Telangana,Furniture,Phones,9,52.26209393894281,0.0, First Class,0.23276251395899872
ORD1679,2023-11-12,2023-07-26,CUST113,corporate,Bangalore,Telangana,Technology,Phones,2,468.917149712423,0.0,Same Day,0.349769970873757
ORD1680,2023-10-26,2023-09-09,CUST83,Consumer,Hyderabad,Telangana,Furniture,Tables,7,195.31621126882732,0.2,Same Day,0.43024346900303756
ORD1681,2023-04-05,2023-11-15,CUST43,Corporate,Delhi,Telangana,Furniture,Laptops,5,292.4387202122804,0.1,Standard,0.4747095798092008
ORD1682,2023-03-04,2023-08-21,CUST116,Consumer,Chennai,Telangana,Furniture,Tables,5,398.081531803796,0.2, First Class,0.42124966647161544
ORD1683,2023-09-02,2023-10-05,CUST78,Corporate,Delhi,Tamil Nadu,Office Supplies,Tables,11,168.9136952990345,0.05,Express,0.2706695922463219
ORD1684,2023-12-06,2023-02-28,CUST58,Home Office,Hyderabad,Maharashtra,Furniture,Tables,7,360.92062370702945,0.05,Standard,0.3539656941248257
ORD1685,2023-07-23,2023-06-18,CUST33,Home Office,Chennai,Maharashtra,Technology,Binders,9,76.35523641073574,0.1,Express,0.4425197306864468
ORD1686,2023-07-28,2023-01-04,CUST14,corporate,Delhi,Karnataka,Furniture,Chairs,4,152.73393613069757,0.05,Same Day,0.29624387532469576
ORD1687,2023-04-13,2023-04-01,CUST132,Home Office,Bangalore,Maharashtra,Office Supplies,Phones,9,80.90821170689476,0.1,Same Day,0.18667465748215709
ORD1688,2023-10-08,2023-09-23,CUST59,,Mumbai,Maharashtra,Technology,Binders,14,407.5029736166653,0.05,Express,0.1678893758991492
ORD1689,2023-03-10,2023-12-29,CUST83,Home Office,Mumbai,Tamil Nadu,Technology,Chairs,13,119.09812526112484,0.15,Same Day,0.10006309783122269
ORD1690,2023-04-29,2023-02-06,CUST134,Consumer,Bangalore,Telangana,Technology,Phones,11,361.52774214855305,0.0,Same Day,0.3872951979925138
ORD1691,2023-06-05,2023-05-27,CUST121,Home Office,Mumbai,Telangana,Technology,Laptops,10,472.21621465036975,0.15,Standard,0.1444388835383962
ORD1692,2023-07-05,2023-10-20,CUST83,Consumer,Mumbai,Tamil Nadu,Furniture,Phones,9,268.60838244374975,0.1,Express,0.1975356398783762
ORD1693,2023-03-30,2023-03-16,CUST27,corporate,Bangalore,Maharashtra,Office Supplies,Phones,13,274.61430420773695,0.1,Standard,0.21915053260911735
ORD1694,2023-02-11,2023-07-22,CUST80,Home Office,Bangalore,Tamil Nadu,Technology,Phones,4,235.9064483679279,0.15,Express,0.3241519440547074
ORD1695,2023-08-11,2023-09-25,CUST134,Home Office,Delhi,Karnataka,Technology,Paper,3,169.68617026288496,0.0,Standard,0.2591829109183077
ORD1696,2023-04-16,2023-08-13,CUST13,Home Office,Delhi,Telangana,Office Supplies,Laptops,2,243.0709651532094,0.0, First Class,0.3698695968092648
ORD1697,2023-08-01,2023-03-10,CUST64,Corporate,Bangalore,Delhi,Furniture,Binders,9,305.3756908107121,0.2, First Class,0.12225546373148109
ORD1698,2023-02-26,2023-05-10,CUST147,Consumer,Hyderabad,Karnataka,Technology,Binders,12,493.1358703636231,0.05,Express,0.1495756777057758
ORD1699,2023-06-25,2023-10-14,CUST80,Consumer,Mumbai,Karnataka,Furniture,Chairs,2,469.50463406592985,0.2, First Class,0.29968460141330666
ORD1700,2023-07-14,2023-07-22,CUST123,home office,Delhi,Tamil Nadu,Furniture,Binders,6,432.45494956362967,0.0,Standard,0.23478591513873193
ORD1701,2023-01-19,2023-01-02,CUST43,Corporate,Mumbai,Maharashtra,Furniture,Tables,5,445.6739624953806,0.15,Express,0.2183253451005439
ORD1702,2023-05-03,2023-10-05,CUST89,Corporate,Chennai,Telangana,Furniture,Phones,14,239.24609981310104,0.05, First Class,0.1268112316150091
ORD1703,2023-02-19,2023-01-13,CUST148,Corporate,Bangalore,Delhi,Technology,Binders,5,332.14772031695776,0.15, First Class,0.45828766989920056
ORD1704,2023-01-24,2023-09-30,CUST95,Corporate,Hyderabad,Karnataka,Technology,Chairs,4,448.5826942387449,0.2,Express,0.3767274344500203
ORD1705,2023-12-28,2023-03-15,CUST2,Corporate,Chennai,Delhi,Furniture,Chairs,6,202.545874845763,0.1, First Class,0.14864726272785977
ORD1706,2023-04-28,2023-12-16,CUST120,Consumer,Chennai,Maharashtra,Furniture,Tables,5,481.2636143892797,0.15, First Class,0.12601838309485625
